epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,196.072,1.41765,1.28453,1.24445,0.35762,0.01266,0.01731,0.01149,1.86217,1.51191,1.29102,0.0015842,0.0015842,0.0015842
23,205.044,1.37859,1.23626,1.22003,0.5255,0.01184,0.01652,0.01037,1.92193,1.58465,1.22886,0.0015644,0.0015644,0.0015644
24,213.903,1.44132,1.23134,1.23956,0.54393,0.01179,0.01763,0.01187,1.8751,1.4855,1.23755,0.0015446,0.0015446,0.0015446
25,223.069,1.40655,1.2153,1.22504,0.43957,0.01253,0.01678,0.01096,1.82153,1.47501,1.22302,0.0015248,0.0015248,0.0015248
26,232.009,1.41688,1.22488,1.25161,0.56711,0.01215,0.01741,0.01129,1.88386,1.49172,1.23846,0.001505,0.001505,0.001505
27,240.881,1.40737,1.22617,1.22315,0.60104,0.01234,0.01717,0.01149,1.88784,1.45465,1.21354,0.0014852,0.0014852,0.0014852
28,249.536,1.35999,1.1655,1.22191,0.59958,0.01215,0.01802,0.01215,1.82607,1.40431,1.20744,0.0014654,0.0014654,0.0014654
29,258.328,1.36856,1.15276,1.20479,0.56425,0.01222,0.01801,0.01204,1.87206,1.46305,1.21894,0.0014456,0.0014456,0.0014456
30,267.091,1.40174,1.19164,1.21902,0.40945,0.01234,0.01726,0.01132,1.91407,1.52652,1.23775,0.0014258,0.0014258,0.0014258
31,275.919,1.36065,1.17699,1.20685,0.5197,0.01234,0.01723,0.01075,1.85785,1.47774,1.25715,0.001406,0.001406,0.001406
32,284.819,1.36138,1.14801,1.22443,0.48409,0.01222,0.01735,0.01133,1.91874,1.51568,1.23695,0.0013862,0.0013862,0.0013862
33,293.591,1.35339,1.15521,1.18541,0.46953,0.01228,0.01762,0.01125,1.8304,1.42068,1.22868,0.0013664,0.0013664,0.0013664
34,302.471,1.34654,1.11221,1.21127,0.49046,0.01209,0.01775,0.01105,1.87095,1.41996,1.22289,0.0013466,0.0013466,0.0013466
35,311.213,1.31523,1.09833,1.17914,0.63606,0.01159,0.01831,0.01186,1.87525,1.47204,1.24144,0.0013268,0.0013268,0.0013268
36,319.785,1.38094,1.15954,1.20628,0.6552,0.01165,0.01799,0.01135,1.86065,1.50812,1.20395,0.001307,0.001307,0.001307
37,328.092,1.34504,1.13363,1.20715,0.63664,0.01197,0.01812,0.01194,1.80524,1.41882,1.22047,0.0012872,0.0012872,0.0012872
38,336.587,1.28406,1.04967,1.15759,0.59925,0.01228,0.01769,0.01184,1.81737,1.36826,1.19194,0.0012674,0.0012674,0.0012674
39,344.904,1.31228,1.0858,1.18164,0.58942,0.01209,0.01806,0.01218,1.78888,1.3536,1.18523,0.0012476,0.0012476,0.0012476
40,353.071,1.30958,1.08577,1.17339,0.53742,0.01222,0.01742,0.01157,1.80735,1.37595,1.21142,0.0012278,0.0012278,0.0012278
41,361.276,1.29589,1.07558,1.16901,0.61347,0.0119,0.01863,0.01222,1.77424,1.38884,1.18175,0.001208,0.001208,0.001208
42,369.443,1.26459,1.04881,1.16054,0.67148,0.01209,0.01874,0.01228,1.81376,1.37991,1.2106,0.0011882,0.0011882,0.0011882
43,377.948,1.29372,1.03295,1.16667,0.69231,0.01253,0.01847,0.01232,1.77836,1.311,1.18026,0.0011684,0.0011684,0.0011684
44,386.175,1.28498,1.02653,1.16626,0.68723,0.01245,0.01842,0.01259,1.79379,1.30874,1.18767,0.0011486,0.0011486,0.0011486
45,394.459,1.26681,1.02406,1.15432,0.50349,0.01228,0.01746,0.01125,1.81857,1.35785,1.22011,0.0011288,0.0011288,0.0011288
46,402.793,1.27178,1.05249,1.14788,0.58761,0.01228,0.01808,0.01156,1.77983,1.32379,1.21704,0.001109,0.001109,0.001109
47,410.806,1.27984,1.04139,1.16617,0.68884,0.01234,0.0187,0.01208,1.75407,1.28238,1.1958,0.0010892,0.0010892,0.0010892
48,419.266,1.24951,1.01113,1.15332,0.6701,0.01247,0.01831,0.01297,1.75016,1.25891,1.18194,0.0010694,0.0010694,0.0010694
49,427.424,1.25805,1.02405,1.15214,0.57979,0.01215,0.01829,0.01262,1.77999,1.32032,1.19722,0.0010496,0.0010496,0.0010496
50,435.543,1.24819,0.99512,1.14563,0.68404,0.01209,0.01885,0.01265,1.79204,1.27719,1.23386,0.0010298,0.0010298,0.0010298
51,443.544,1.2484,0.9875,1.14539,0.64838,0.01241,0.01816,0.01173,1.80608,1.32192,1.2204,0.00101,0.00101,0.00101
52,451.65,1.23495,1.01872,1.14727,0.66558,0.01247,0.01816,0.0121,1.7926,1.30388,1.22604,0.0009902,0.0009902,0.0009902
53,459.672,1.25927,1.01554,1.14691,0.61895,0.01215,0.01829,0.01195,1.86416,1.39274,1.24391,0.0009704,0.0009704,0.0009704
54,467.902,1.23447,0.96387,1.15234,0.63304,0.01247,0.01854,0.01255,1.78663,1.28798,1.2107,0.0009506,0.0009506,0.0009506
55,475.988,1.23703,0.99229,1.13681,0.57512,0.0126,0.0182,0.01233,1.76744,1.28326,1.20058,0.0009308,0.0009308,0.0009308
56,484.167,1.21194,0.95473,1.13768,0.56304,0.01215,0.01785,0.01167,1.81972,1.34556,1.20985,0.000911,0.000911,0.000911
57,492.423,1.21206,0.98618,1.13116,0.66384,0.01222,0.01853,0.01303,1.76355,1.2742,1.19779,0.0008912,0.0008912,0.0008912
58,500.932,1.19997,0.96466,1.12517,0.59933,0.0126,0.01826,0.01278,1.75166,1.30566,1.19794,0.0008714,0.0008714,0.0008714
59,509.4,1.17152,0.92686,1.10824,0.6652,0.01215,0.01816,0.01268,1.73079,1.30567,1.19752,0.0008516,0.0008516,0.0008516
60,518.011,1.19982,0.92269,1.12748,0.66764,0.01215,0.01794,0.0128,1.78376,1.30728,1.20877,0.0008318,0.0008318,0.0008318
61,526.149,1.18901,0.94765,1.10869,0.62792,0.01203,0.01817,0.01264,1.80453,1.3697,1.22154,0.000812,0.000812,0.000812
62,534.148,1.21117,0.95335,1.12696,0.62672,0.01215,0.01767,0.01188,1.81523,1.31798,1.21804,0.0007922,0.0007922,0.0007922
63,542.493,1.20101,0.92849,1.13209,0.76309,0.01209,0.01832,0.01232,1.78499,1.33014,1.20679,0.0007724,0.0007724,0.0007724
64,550.747,1.17755,0.92395,1.10879,0.69075,0.01266,0.0187,0.0132,1.73402,1.24267,1.1842,0.0007526,0.0007526,0.0007526
65,559.118,1.12641,0.90456,1.08124,0.67003,0.01222,0.01875,0.01299,1.734,1.30746,1.16939,0.0007328,0.0007328,0.0007328
66,567.898,1.15177,0.86521,1.11018,0.72726,0.01226,0.01869,0.01239,1.76379,1.29305,1.19731,0.000713,0.000713,0.000713
67,576.718,1.15438,0.88735,1.1161,0.63046,0.01246,0.01788,0.01245,1.72495,1.26539,1.16682,0.0006932,0.0006932,0.0006932
68,585.337,1.15442,0.9093,1.11169,0.65891,0.01234,0.01828,0.01283,1.74672,1.28838,1.18391,0.0006734,0.0006734,0.0006734
69,594.166,1.15694,0.89343,1.10948,0.65394,0.01253,0.01846,0.01272,1.76946,1.29316,1.19537,0.0006536,0.0006536,0.0006536
70,602.719,1.12905,0.84351,1.09363,0.62959,0.01209,0.01822,0.01263,1.74898,1.29528,1.20732,0.0006338,0.0006338,0.0006338
71,611.475,1.14303,0.89068,1.0994,0.72652,0.01241,0.01858,0.01305,1.71504,1.24455,1.18394,0.000614,0.000614,0.000614
72,620.202,1.13343,0.86636,1.10091,0.61339,0.01234,0.01835,0.01225,1.79375,1.24593,1.23239,0.0005942,0.0005942,0.0005942
73,628.99,1.13375,0.8691,1.10888,0.70549,0.01222,0.01852,0.01325,1.7072,1.19556,1.16873,0.0005744,0.0005744,0.0005744
74,637.752,1.12342,0.86423,1.10627,0.69088,0.01228,0.01859,0.01317,1.68187,1.22446,1.14113,0.0005546,0.0005546,0.0005546
75,646.533,1.1607,0.87088,1.09878,0.73946,0.01209,0.01861,0.01331,1.66848,1.24353,1.14586,0.0005348,0.0005348,0.0005348
76,655.331,1.10497,0.84072,1.08973,0.7396,0.01197,0.01854,0.01318,1.71557,1.27352,1.16907,0.000515,0.000515,0.000515
77,664.043,1.13398,0.85464,1.08604,0.69399,0.01215,0.01823,0.01304,1.73167,1.26288,1.17218,0.0004952,0.0004952,0.0004952
78,672.871,1.12291,0.8409,1.08731,0.74249,0.01215,0.01862,0.01323,1.73999,1.27416,1.18238,0.0004754,0.0004754,0.0004754
79,681.645,1.11028,0.84264,1.07335,0.7287,0.0126,0.01839,0.01321,1.71929,1.21359,1.16686,0.0004556,0.0004556,0.0004556
80,690.427,1.09461,0.83838,1.07825,0.70727,0.01241,0.01857,0.01329,1.69436,1.21174,1.16287,0.0004358,0.0004358,0.0004358
81,699.112,1.09802,0.8111,1.05487,0.74283,0.01228,0.01883,0.01331,1.71188,1.22711,1.17484,0.000416,0.000416,0.000416
82,707.986,1.08018,0.80193,1.06602,0.69842,0.01241,0.01866,0.01318,1.69923,1.23633,1.16347,0.0003962,0.0003962,0.0003962
83,716.761,1.11947,0.8298,1.0895,0.74006,0.01228,0.01864,0.0133,1.70656,1.22827,1.17355,0.0003764,0.0003764,0.0003764
84,725.562,1.11388,0.82051,1.08854,0.71917,0.01241,0.01846,0.01301,1.72244,1.22242,1.1564,0.0003566,0.0003566,0.0003566
85,734.41,1.08884,0.81682,1.07468,0.74606,0.01234,0.01849,0.0129,1.69569,1.19456,1.17724,0.0003368,0.0003368,0.0003368
86,743.202,1.11849,0.81951,1.07561,0.77773,0.01215,0.01839,0.01303,1.72681,1.22412,1.18517,0.000317,0.000317,0.000317
87,751.984,1.08119,0.80512,1.07619,0.76196,0.01209,0.01851,0.01331,1.69873,1.21326,1.17414,0.0002972,0.0002972,0.0002972
88,760.773,1.06658,0.78312,1.06048,0.74878,0.01234,0.01847,0.01328,1.69767,1.20118,1.1745,0.0002774,0.0002774,0.0002774
89,769.56,1.05105,0.77664,1.05531,0.78389,0.01234,0.01867,0.01326,1.68798,1.19095,1.16766,0.0002576,0.0002576,0.0002576
90,778.03,1.07602,0.79902,1.066,0.77166,0.01228,0.01863,0.01339,1.69344,1.25279,1.14668,0.0002378,0.0002378,0.0002378
91,787.946,1.22222,0.86001,0.98194,0.73052,0.01246,0.01841,0.01288,1.69845,1.23254,1.16527,0.000218,0.000218,0.000218
92,796.952,1.23127,0.8444,0.98236,0.73939,0.01234,0.01839,0.01324,1.67624,1.22712,1.17207,0.0001982,0.0001982,0.0001982
93,805.175,1.18752,0.80743,0.95679,0.7359,0.01228,0.01875,0.0133,1.67496,1.21959,1.14903,0.0001784,0.0001784,0.0001784
94,813.881,1.17599,0.79465,0.97495,0.74335,0.01234,0.01866,0.01334,1.67246,1.22247,1.14942,0.0001586,0.0001586,0.0001586
95,822.652,1.17717,0.79293,0.9546,0.74396,0.01226,0.0185,0.01321,1.67093,1.21048,1.15773,0.0001388,0.0001388,0.0001388
96,831.432,1.15562,0.79157,0.94983,0.7445,0.01234,0.01856,0.01331,1.67365,1.21239,1.15771,0.000119,0.000119,0.000119
97,840.179,1.18803,0.80075,0.96069,0.74706,0.01215,0.01859,0.01335,1.66412,1.20929,1.14792,9.92e-05,9.92e-05,9.92e-05
98,848.979,1.15706,0.77604,0.94753,0.74754,0.01231,0.01851,0.0132,1.66447,1.1998,1.15288,7.94e-05,7.94e-05,7.94e-05
99,857.743,1.13659,0.76356,0.93559,0.74529,0.01228,0.01866,0.01335,1.66532,1.18866,1.15321,5.96e-05,5.96e-05,5.96e-05
100,866.492,1.15725,0.7785,0.93946,0.7539,0.01235,0.01861,0.01336,1.66548,1.18991,1.14509,3.98e-05,3.98e-05,3.98e-05
