epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,411.304,1.93047,1.56899,1.41321,0.43048,0.01215,0.01649,0.00993,2.22219,1.6481,1.33768,0.004055,0.004055,0.004055
44,419.981,1.86696,1.49794,1.39765,0.40308,0.01228,0.01667,0.01024,2.28563,1.63508,1.34427,0.0040325,0.0040325,0.0040325
45,428.617,1.93206,1.54195,1.43336,0.47537,0.01071,0.01525,0.00762,2.5578,1.93581,1.47968,0.00401,0.00401,0.00401
46,437.294,1.91924,1.51601,1.41218,0.34991,0.01241,0.01631,0.01063,2.12804,1.60294,1.30957,0.0039875,0.0039875,0.0039875
47,446.001,1.89672,1.48482,1.4058,0.49477,0.01228,0.01689,0.01113,2.07734,1.52744,1.26557,0.003965,0.003965,0.003965
48,454.659,1.83951,1.48385,1.37369,0.47102,0.01209,0.01689,0.0102,2.19706,1.6281,1.32114,0.0039425,0.0039425,0.0039425
49,463.284,1.88255,1.5052,1.40146,0.49022,0.01222,0.01827,0.01165,2.14781,1.57148,1.34244,0.00392,0.00392,0.00392
50,472.144,1.87435,1.48483,1.39432,0.36612,0.01209,0.01596,0.0093,2.23716,1.61984,1.34963,0.0038975,0.0038975,0.0038975
51,480.779,1.84503,1.4673,1.38849,0.47441,0.0126,0.01671,0.0106,2.10759,1.53502,1.27457,0.003875,0.003875,0.003875
52,489.515,1.8545,1.46105,1.38819,0.4013,0.01203,0.01666,0.01002,2.26013,1.67474,1.33546,0.0038525,0.0038525,0.0038525
53,498.23,1.89029,1.4793,1.3893,0.4108,0.01203,0.01585,0.01002,2.16462,1.63066,1.30368,0.00383,0.00383,0.00383
54,506.999,1.9142,1.4896,1.40794,0.40682,0.01215,0.01652,0.01009,2.15831,1.61387,1.29831,0.0038075,0.0038075,0.0038075
55,515.487,1.86491,1.50641,1.38741,0.39468,0.01241,0.017,0.01144,2.06998,1.52437,1.27507,0.003785,0.003785,0.003785
56,523.742,1.81544,1.45431,1.37238,0.46034,0.01234,0.01716,0.0107,2.08986,1.53249,1.27319,0.0037625,0.0037625,0.0037625
57,532.49,1.8406,1.48281,1.38643,0.3709,0.01241,0.01603,0.00995,2.1803,1.69326,1.30066,0.00374,0.00374,0.00374
58,541.189,1.80481,1.43696,1.37013,0.37689,0.01171,0.014,0.00909,2.10229,1.65662,1.28858,0.0037175,0.0037175,0.0037175
59,549.795,1.80196,1.43791,1.36389,0.47811,0.01272,0.01742,0.01124,2.03272,1.44209,1.24378,0.003695,0.003695,0.003695
60,558.513,1.79941,1.37592,1.36355,0.46372,0.01215,0.01654,0.01074,2.0365,1.49654,1.24614,0.0036725,0.0036725,0.0036725
61,567.143,1.82821,1.41864,1.36877,0.43169,0.01247,0.01692,0.01091,2.04371,1.47264,1.27471,0.00365,0.00365,0.00365
62,575.776,1.80257,1.40816,1.3472,0.52303,0.01178,0.01807,0.01181,2.12391,1.52804,1.27072,0.0036275,0.0036275,0.0036275
63,584.305,1.77804,1.38764,1.33948,0.34487,0.01058,0.01288,0.00783,2.35883,1.93689,1.39462,0.003605,0.003605,0.003605
64,593.078,1.81969,1.43086,1.37278,0.44283,0.0126,0.01722,0.01077,2.18349,1.47947,1.33673,0.0035825,0.0035825,0.0035825
65,601.79,1.83184,1.43583,1.36488,0.41862,0.01209,0.0173,0.01065,2.16069,1.55282,1.30225,0.00356,0.00356,0.00356
66,610.603,1.80573,1.40313,1.36116,0.40048,0.0126,0.01701,0.01109,2.06869,1.48692,1.25579,0.0035375,0.0035375,0.0035375
67,619.06,1.82416,1.4295,1.36408,0.3913,0.01241,0.01696,0.01054,2.01814,1.45797,1.25211,0.003515,0.003515,0.003515
68,627.704,1.79648,1.41668,1.33729,0.45498,0.01241,0.01701,0.01102,2.02954,1.44006,1.26672,0.0034925,0.0034925,0.0034925
69,636.414,1.79701,1.38162,1.35069,0.57329,0.01184,0.01801,0.01114,2.11996,1.46824,1.28219,0.00347,0.00347,0.00347
70,644.848,1.79709,1.36291,1.3538,0.44187,0.01203,0.01679,0.01077,2.11224,1.48154,1.27159,0.0034475,0.0034475,0.0034475
71,653.629,1.79382,1.37496,1.34602,0.49944,0.01247,0.01772,0.01144,1.99629,1.39305,1.23521,0.003425,0.003425,0.003425
72,662.32,1.79971,1.36172,1.35119,0.45144,0.01228,0.01765,0.01155,2.03418,1.44977,1.24816,0.0034025,0.0034025,0.0034025
73,670.992,1.80864,1.38355,1.36163,0.47821,0.01247,0.01776,0.01159,2.18517,1.52245,1.31113,0.00338,0.00338,0.00338
74,679.725,1.82754,1.3998,1.36461,0.38346,0.01215,0.01622,0.01034,2.13576,1.56342,1.27337,0.0033575,0.0033575,0.0033575
75,688.336,1.80309,1.38917,1.37254,0.45015,0.01272,0.018,0.01217,2.06228,1.47541,1.26252,0.003335,0.003335,0.003335
76,697.089,1.80392,1.37408,1.37164,0.54969,0.01215,0.01724,0.01126,2.1344,1.51694,1.28339,0.0033125,0.0033125,0.0033125
77,705.718,1.7552,1.35399,1.35634,0.52873,0.01209,0.01703,0.01074,2.11905,1.50523,1.28321,0.00329,0.00329,0.00329
78,714.453,1.77088,1.36523,1.35236,0.55778,0.01222,0.01755,0.01142,2.0382,1.44235,1.27552,0.0032675,0.0032675,0.0032675
79,723.08,1.77961,1.37672,1.35069,0.38874,0.01203,0.01681,0.01062,2.09631,1.56123,1.28764,0.003245,0.003245,0.003245
80,731.769,1.7434,1.35176,1.33329,0.52639,0.0119,0.01781,0.01177,2.00752,1.41902,1.25507,0.0032225,0.0032225,0.0032225
81,740.424,1.77851,1.36998,1.36154,0.4293,0.01241,0.01718,0.01168,1.99208,1.47115,1.25331,0.0032,0.0032,0.0032
82,749.069,1.78577,1.35457,1.34054,0.49278,0.01215,0.0169,0.01097,2.17164,1.51974,1.28554,0.0031775,0.0031775,0.0031775
83,757.71,1.7815,1.365,1.35266,0.49469,0.01285,0.01758,0.01111,2.1099,1.4228,1.26168,0.003155,0.003155,0.003155
84,766.444,1.76602,1.35926,1.33986,0.34992,0.01178,0.01608,0.00995,2.25028,1.63109,1.35895,0.0031325,0.0031325,0.0031325
85,775.121,1.75371,1.3296,1.34064,0.48406,0.01253,0.01789,0.01188,2.02742,1.4195,1.22969,0.00311,0.00311,0.00311
86,783.767,1.79033,1.34657,1.3694,0.53088,0.01241,0.0181,0.01189,1.99771,1.38447,1.22833,0.0030875,0.0030875,0.0030875
87,792.443,1.70697,1.29271,1.33162,0.55447,0.01108,0.01706,0.00994,2.16421,1.68889,1.31473,0.003065,0.003065,0.003065
88,801.235,1.7709,1.32783,1.34035,0.64364,0.01215,0.01806,0.01191,2.00493,1.4053,1.23058,0.0030425,0.0030425,0.0030425
89,809.842,1.72479,1.28713,1.31178,0.51794,0.01228,0.01747,0.01207,2.06246,1.46285,1.24327,0.00302,0.00302,0.00302
90,818.584,1.69521,1.29169,1.30502,0.53847,0.01222,0.01759,0.01169,2.06,1.43761,1.2505,0.0029975,0.0029975,0.0029975
91,827.199,1.76146,1.33195,1.32528,0.4447,0.01253,0.01747,0.01178,1.97683,1.39616,1.21676,0.002975,0.002975,0.002975
