epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,291.589,1.32231,1.10528,1.18633,0.58466,0.01209,0.01827,0.01177,1.81761,1.39562,1.19642,0.001208,0.001208,0.001208
42,298.716,1.29889,1.10018,1.17862,0.60372,0.01215,0.01807,0.01192,1.81611,1.38084,1.17658,0.0011882,0.0011882,0.0011882
43,305.84,1.31736,1.09674,1.17649,0.6156,0.01234,0.01838,0.01244,1.75077,1.28487,1.13438,0.0011684,0.0011684,0.0011684
44,312.959,1.3155,1.05616,1.18472,0.6722,0.01215,0.01831,0.01281,1.75013,1.27981,1.17156,0.0011486,0.0011486,0.0011486
45,320.074,1.29772,1.0556,1.16791,0.61948,0.01228,0.01839,0.01259,1.76868,1.30244,1.18735,0.0011288,0.0011288,0.0011288
46,327.153,1.3208,1.09104,1.16874,0.52194,0.01197,0.01715,0.01122,1.88898,1.42783,1.25116,0.001109,0.001109,0.001109
47,334.183,1.31989,1.08241,1.18262,0.65326,0.01234,0.01822,0.01288,1.76642,1.26851,1.172,0.0010892,0.0010892,0.0010892
48,341.391,1.26358,1.03567,1.15452,0.63302,0.01247,0.01834,0.01266,1.76656,1.24121,1.17856,0.0010694,0.0010694,0.0010694
49,348.509,1.2751,1.03939,1.16812,0.61345,0.01222,0.01813,0.01248,1.79293,1.34401,1.18391,0.0010496,0.0010496,0.0010496
50,355.6,1.27749,1.01617,1.16556,0.67237,0.01228,0.01838,0.01276,1.77653,1.27899,1.18922,0.0010298,0.0010298,0.0010298
51,362.646,1.27435,0.99829,1.15942,0.68215,0.01203,0.01901,0.01238,1.77495,1.31604,1.18859,0.00101,0.00101,0.00101
52,369.72,1.26348,1.04386,1.16122,0.65504,0.01266,0.01891,0.01232,1.74614,1.26126,1.19197,0.0009902,0.0009902,0.0009902
53,376.734,1.27931,1.04686,1.16331,0.56515,0.01203,0.01799,0.01198,1.81807,1.32674,1.18859,0.0009704,0.0009704,0.0009704
54,383.786,1.27991,1.0063,1.1766,0.54669,0.01228,0.01799,0.01253,1.75551,1.33601,1.16815,0.0009506,0.0009506,0.0009506
55,390.925,1.26311,1.03398,1.1504,0.6077,0.0119,0.01795,0.01251,1.75955,1.324,1.16718,0.0009308,0.0009308,0.0009308
56,397.972,1.21643,0.9585,1.1427,0.6663,0.01215,0.01841,0.01277,1.78608,1.26414,1.18432,0.000911,0.000911,0.000911
57,405.037,1.24613,0.98871,1.14786,0.63998,0.01215,0.01824,0.01299,1.75648,1.30339,1.16034,0.0008912,0.0008912,0.0008912
58,412.198,1.24524,0.98603,1.14965,0.60595,0.01241,0.01836,0.0126,1.74397,1.28499,1.15867,0.0008714,0.0008714,0.0008714
59,419.208,1.21317,0.97046,1.13122,0.65134,0.01215,0.01788,0.01256,1.78215,1.29721,1.19683,0.0008516,0.0008516,0.0008516
60,426.288,1.24399,0.95268,1.14587,0.67144,0.01228,0.01837,0.0127,1.7752,1.28595,1.2047,0.0008318,0.0008318,0.0008318
61,433.324,1.20131,0.93932,1.11275,0.7036,0.01203,0.01836,0.01207,1.79349,1.32017,1.19429,0.000812,0.000812,0.000812
62,440.448,1.22482,0.97536,1.13611,0.60211,0.01253,0.01836,0.01279,1.75105,1.2458,1.17783,0.0007922,0.0007922,0.0007922
63,447.572,1.22153,0.9309,1.14372,0.69982,0.01228,0.01868,0.01304,1.75112,1.25429,1.19419,0.0007724,0.0007724,0.0007724
64,454.74,1.22348,0.9515,1.1338,0.57665,0.01247,0.01824,0.01268,1.74082,1.25183,1.16426,0.0007526,0.0007526,0.0007526
65,461.916,1.16753,0.92999,1.11057,0.63013,0.01209,0.01857,0.01306,1.69906,1.19166,1.177,0.0007328,0.0007328,0.0007328
66,469.029,1.18713,0.90787,1.12191,0.69166,0.01241,0.01869,0.01315,1.72159,1.18827,1.19806,0.000713,0.000713,0.000713
67,476.192,1.18352,0.9122,1.12738,0.70164,0.01247,0.01856,0.01337,1.68256,1.1947,1.15121,0.0006932,0.0006932,0.0006932
68,483.28,1.19241,0.93971,1.1312,0.72024,0.01234,0.0182,0.01288,1.69103,1.21979,1.15991,0.0006734,0.0006734,0.0006734
69,490.391,1.18143,0.92198,1.12185,0.6048,0.01222,0.01839,0.01292,1.73636,1.29816,1.12057,0.0006536,0.0006536,0.0006536
70,497.534,1.16021,0.88147,1.10739,0.69489,0.01234,0.01847,0.01308,1.69257,1.18133,1.15592,0.0006338,0.0006338,0.0006338
71,504.541,1.18197,0.92376,1.11818,0.65881,0.01241,0.01844,0.01273,1.69668,1.24043,1.14039,0.000614,0.000614,0.000614
72,511.714,1.18583,0.89931,1.13192,0.68275,0.01253,0.01896,0.0133,1.70044,1.18329,1.14144,0.0005942,0.0005942,0.0005942
73,518.73,1.17012,0.89073,1.12336,0.71212,0.01241,0.01873,0.01332,1.68408,1.19501,1.14998,0.0005744,0.0005744,0.0005744
74,525.855,1.16599,0.89392,1.13107,0.7105,0.01228,0.01885,0.01345,1.6594,1.19912,1.13054,0.0005546,0.0005546,0.0005546
75,532.949,1.19687,0.90121,1.11798,0.70006,0.01234,0.01901,0.01335,1.7157,1.22443,1.15941,0.0005348,0.0005348,0.0005348
76,539.671,1.1552,0.87414,1.11636,0.71046,0.01247,0.01864,0.0134,1.68435,1.18925,1.1259,0.000515,0.000515,0.000515
77,546.415,1.17529,0.88276,1.11193,0.69237,0.01203,0.01874,0.01282,1.72997,1.23293,1.15054,0.0004952,0.0004952,0.0004952
78,553.475,1.15865,0.86247,1.1076,0.76583,0.01241,0.01908,0.01328,1.70617,1.21433,1.13872,0.0004754,0.0004754,0.0004754
79,560.557,1.14839,0.86594,1.08998,0.75461,0.01247,0.01873,0.01318,1.68459,1.19129,1.14566,0.0004556,0.0004556,0.0004556
80,567.597,1.14632,0.86043,1.10905,0.72141,0.01228,0.01858,0.01283,1.71923,1.20317,1.17669,0.0004358,0.0004358,0.0004358
81,574.397,1.15711,0.84659,1.08699,0.69327,0.01247,0.01875,0.01325,1.65959,1.17817,1.13653,0.000416,0.000416,0.000416
82,581.073,1.12996,0.84729,1.09829,0.70894,0.01241,0.01884,0.01337,1.68439,1.20126,1.13984,0.0003962,0.0003962,0.0003962
83,588.22,1.15859,0.85925,1.11331,0.65334,0.01228,0.01853,0.0131,1.6549,1.18475,1.12447,0.0003764,0.0003764,0.0003764
84,595.318,1.12398,0.84348,1.09173,0.69743,0.01228,0.01865,0.01328,1.64943,1.23244,1.11939,0.0003566,0.0003566,0.0003566
85,602.332,1.12359,0.83969,1.09688,0.76217,0.01222,0.01899,0.01356,1.66445,1.24032,1.15081,0.0003368,0.0003368,0.0003368
86,609.499,1.14673,0.85407,1.09162,0.73519,0.01222,0.01887,0.01306,1.69736,1.26345,1.16402,0.000317,0.000317,0.000317
87,616.505,1.11308,0.8337,1.09526,0.75969,0.01253,0.01892,0.01332,1.67745,1.16926,1.13695,0.0002972,0.0002972,0.0002972
88,623.573,1.09585,0.81362,1.07434,0.74684,0.01228,0.0189,0.01334,1.68559,1.19089,1.15788,0.0002774,0.0002774,0.0002774
89,630.442,1.09291,0.81187,1.07958,0.75511,0.01253,0.01902,0.0135,1.64784,1.14145,1.13299,0.0002576,0.0002576,0.0002576
90,637.34,1.12846,0.83896,1.09851,0.81927,0.01247,0.019,0.01359,1.63704,1.13312,1.12483,0.0002378,0.0002378,0.0002378
91,645.408,1.25846,0.90154,1.00329,0.71172,0.01234,0.01884,0.01318,1.67702,1.18333,1.144,0.000218,0.000218,0.000218
92,652.501,1.26863,0.88208,1.00211,0.73654,0.01247,0.01892,0.01375,1.62909,1.13855,1.12334,0.0001982,0.0001982,0.0001982
93,659.659,1.21647,0.83491,0.97968,0.70582,0.01203,0.01876,0.01341,1.66226,1.19583,1.13403,0.0001784,0.0001784,0.0001784
94,666.73,1.21938,0.83098,1.00692,0.73235,0.01241,0.01892,0.01335,1.6403,1.14299,1.14119,0.0001586,0.0001586,0.0001586
95,673.745,1.2279,0.82897,0.98602,0.71493,0.01222,0.01891,0.01358,1.64087,1.14424,1.13945,0.0001388,0.0001388,0.0001388
96,680.844,1.19907,0.81224,0.98153,0.73597,0.01234,0.01889,0.01392,1.63619,1.14529,1.13622,0.000119,0.000119,0.000119
97,687.877,1.22988,0.83281,0.98246,0.74499,0.01241,0.01893,0.01346,1.64459,1.14031,1.14414,9.92e-05,9.92e-05,9.92e-05
98,694.924,1.19411,0.79852,0.97706,0.7505,0.01241,0.01913,0.01367,1.6301,1.14116,1.12721,7.94e-05,7.94e-05,7.94e-05
99,701.95,1.18318,0.79455,0.96946,0.75621,0.01241,0.01908,0.01423,1.62921,1.13913,1.12599,5.96e-05,5.96e-05,5.96e-05
100,708.69,1.1921,0.80382,0.9715,0.75461,0.01239,0.01896,0.01363,1.63266,1.14732,1.12427,3.98e-05,3.98e-05,3.98e-05
