epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,335.074,1.64172,1.56719,1.38182,0.31558,0.01234,0.0158,0.01015,1.96675,1.65228,1.24954,0.008065,0.008065,0.008065
45,345.171,1.6284,1.55232,1.37444,0.34674,0.01209,0.0156,0.01039,1.99543,1.7001,1.27764,0.00802,0.00802,0.00802
46,354.172,1.63468,1.53358,1.38596,0.30226,0.0126,0.01495,0.00997,1.97629,1.70996,1.27278,0.007975,0.007975,0.007975
47,363.33,1.629,1.5435,1.36946,0.3652,0.01228,0.01556,0.00982,2.01284,1.7012,1.27387,0.00793,0.00793,0.00793
48,372.454,1.64981,1.5705,1.3751,0.19449,0.01071,0.01068,0.00706,2.42855,2.29763,1.5491,0.007885,0.007885,0.007885
49,381.34,1.64833,1.54576,1.37426,0.46468,0.01171,0.01662,0.01047,2.04244,1.65132,1.2947,0.00784,0.00784,0.00784
50,390.226,1.65312,1.55258,1.3646,0.23011,0.01077,0.01146,0.00766,2.3106,2.19889,1.46001,0.007795,0.007795,0.007795
51,399.236,1.61796,1.55813,1.3512,0.38273,0.01178,0.01507,0.00921,2.07914,1.78434,1.28189,0.00775,0.00775,0.00775
52,408.269,1.59982,1.48777,1.33847,0.36233,0.01228,0.01652,0.01083,1.88992,1.61006,1.24888,0.007705,0.007705,0.007705
53,417.183,1.59264,1.4849,1.34296,0.39977,0.01215,0.01622,0.01003,1.97717,1.70974,1.26872,0.00766,0.00766,0.00766
54,426.188,1.6378,1.55611,1.36112,0.36349,0.01241,0.01553,0.01026,1.98856,1.65133,1.24555,0.007615,0.007615,0.007615
55,434.969,1.59313,1.47942,1.34908,0.41687,0.01228,0.01583,0.01066,1.96311,1.56165,1.24838,0.00757,0.00757,0.00757
56,443.956,1.60445,1.51295,1.35168,0.39208,0.01222,0.01656,0.01077,1.95862,1.58556,1.24011,0.007525,0.007525,0.007525
57,453.019,1.59546,1.49537,1.36405,0.30167,0.01285,0.01602,0.01095,1.92962,1.6352,1.2589,0.00748,0.00748,0.00748
58,462.134,1.57647,1.46379,1.34972,0.46043,0.01228,0.01596,0.01027,1.97695,1.58298,1.2641,0.007435,0.007435,0.007435
59,471.037,1.57392,1.47443,1.35195,0.38374,0.01209,0.01588,0.01037,1.92873,1.64384,1.23018,0.00739,0.00739,0.00739
